year	year_id	division_id	team_id	team_name	jersey_number	player_name	class_year	gp	gs	goals	assists	points	sh_att	fouls	red_cards	yellow_cards	gc	goal_app	ggs	goalie_min_played	ga	gaa	saves	save_pct	shutouts	g_wins	g_loss	d_saves	corners	ps	psa	gwg
2019	14060	3	724	Merchant Marine	-	TEAM	-	-	-	""	""	0	""	1	229	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	724	Merchant Marine	-	Totals	-	-	-	42	34	118	388	166	248	1	21	""	""	""	1740:00	14	0.724	52	0.788	9	""	""	1	1	1	99	12
2019	14060	3	724	Merchant Marine	-	Opponent Totals	-	-	-	14	11	39	142	66	206	""	22	""	""	""	1740:00	42	2.172	123	0.745	5	""	""	1	2	2	46	5
2019	14060	3	411	Messiah	-	TEAM	-	-	-	""	""	0	""	""	153	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	411	Messiah	-	Totals	-	-	-	68	44	180	527	233	153	""	4	""	""	""	2136:20	15	0.632	65	0.812	13	""	""	""	2	2	140	15
2019	14060	3	411	Messiah	-	Opponent Totals	-	-	-	15	10	40	185	79	223	""	20	""	""	""	2136:20	68	2.865	165	0.708	1	""	""	""	0	0	54	1
2019	14060	3	412	Methodist	-	TEAM	-	-	-	""	""	0	""	1	161	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	412	Methodist	-	Totals	-	-	-	24	19	67	205	96	168	""	22	""	""	""	1672:27	28	1.507	59	0.678	5	""	""	""	1	3	62	7
2019	14060	3	412	Methodist	-	Opponent Totals	-	-	-	28	20	76	207	87	182	2	28	""	""	""	1672:27	24	1.292	71	0.747	4	""	""	1	2	3	89	9
2019	14060	3	420	Middlebury	-	TEAM	-	-	-	1	""	2	""	1	199	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	420	Middlebury	-	Totals	-	-	-	30	27	87	252	118	225	1	22	""	""	""	1616:42	10	0.557	45	0.818	9	""	""	""	4	4	100	10
2019	14060	3	420	Middlebury	-	Opponent Totals	-	-	-	10	9	29	142	55	196	1	16	""	""	""	1616:42	30	1.670	87	0.744	4	""	""	2	0	0	47	4
2019	14060	3	424	Millikin	-	TEAM	-	-	-	""	""	0	""	""	139	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	424	Millikin	-	Totals	-	-	-	29	30	88	231	104	169	1	16	""	""	""	1469:20	21	1.286	66	0.759	5	""	""	1	2	2	51	8
2019	14060	3	424	Millikin	-	Opponent Totals	-	-	-	21	12	54	236	88	145	1	14	""	""	""	1469:20	29	1.776	72	0.713	4	""	""	3	2	2	74	7
2019	14060	3	426	Millsaps	-	TEAM	-	-	-	""	""	0	""	""	153	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	426	Millsaps	-	Totals	-	-	-	14	11	39	170	68	161	2	31	""	""	""	1640:54	58	3.181	105	0.644	2	""	""	""	0	0	74	4
2019	14060	3	426	Millsaps	-	Opponent Totals	-	-	-	58	43	159	298	163	175	4	23	""	""	""	1640:54	14	0.768	52	0.788	11	""	""	2	4	4	102	13
2019	14060	3	1226	Minn.-Morris	-	TEAM	-	-	-	""	""	0	""	1	224	""	1	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1226	Minn.-Morris	-	Totals	-	-	-	22	16	60	240	118	232	1	26	""	""	""	1989:46	35	1.583	115	0.767	5	""	""	""	1	1	75	6
2019	14060	3	1226	Minn.-Morris	-	Opponent Totals	-	-	-	35	26	96	335	150	254	""	16	""	""	""	1989:46	22	0.995	96	0.814	9	""	""	""	3	5	107	10
2019	14060	3	16142	Misericordia	-	TEAM	-	-	-	""	""	0	""	""	140	""	1	""	3	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	16142	Misericordia	-	Totals	-	-	-	21	15	57	221	98	169	2	19	""	""	""	1660:00	34	1.843	95	0.736	2	""	""	1	0	1	83	5
2019	14060	3	16142	Misericordia	-	Opponent Totals	-	-	-	34	29	97	276	130	199	""	18	""	""	""	1660:00	21	1.139	78	0.788	8	""	""	1	2	4	102	12
2019	14060	3	30042	Mitchell	-	TEAM	-	-	-	""	""	0	""	""	262	""	""	""	4	""	""	0	""	5	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30042	Mitchell	-	Totals	-	-	-	20	12	52	185	84	268	2	29	""	""	""	1654:50	26	1.414	103	0.798	5	""	""	1	3	3	66	9
2019	14060	3	30042	Mitchell	-	Opponent Totals	-	-	-	26	19	71	279	130	287	1	25	""	""	""	1654:50	20	1.088	64	0.762	8	""	""	""	2	2	81	8
2019	14060	3	438	Monmouth (IL)	-	TEAM	-	-	-	1	""	2	""	1	132	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	438	Monmouth (IL)	-	Totals	-	-	-	23	18	64	216	90	132	""	15	""	""	""	1380:08	24	1.565	82	0.774	3	""	""	""	3	4	78	7
2019	14060	3	438	Monmouth (IL)	-	Opponent Totals	-	-	-	24	21	69	217	106	172	""	14	""	""	""	1380:08	23	1.500	67	0.744	7	""	""	""	2	3	85	7
2019	14060	3	442	Montclair St.	-	TEAM	-	-	-	2	""	4	""	2	310	""	2	""	4	""	""	0	""	1	1.000	""	""	""	""	0	0	""	1
2019	14060	3	442	Montclair St.	-	Totals	-	-	-	88	57	233	522	265	325	1	37	""	""	""	2240:00	24	0.964	93	0.795	12	""	""	""	7	9	155	18
2019	14060	3	442	Montclair St.	-	Opponent Totals	-	-	-	24	14	62	274	117	280	1	31	""	""	""	2240:00	88	3.536	177	0.668	1	""	""	""	1	1	96	2
2019	14060	3	443	Moravian	-	TEAM	-	-	-	""	""	0	""	""	237	""	""	""	1	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	443	Moravian	-	Totals	-	-	-	25	14	64	175	88	279	3	32	""	""	""	1626:47	33	1.826	82	0.713	2	""	""	""	3	4	74	7
2019	14060	3	443	Moravian	-	Opponent Totals	-	-	-	33	22	88	256	110	264	""	29	""	""	""	1536:47	21	1.230	55	0.724	5	""	""	""	3	5	85	9
2019	14060	3	30067	Morrisville St.	-	TEAM	-	-	-	1	""	2	""	1	90	""	""	""	3	""	""	0	""	2	1.000	""	""	""	1	0	0	""	""
2019	14060	3	30067	Morrisville St.	-	Totals	-	-	-	26	19	71	273	133	187	""	15	""	""	""	1788:22	34	1.711	109	0.762	4	""	""	1	2	3	69	9
2019	14060	3	30067	Morrisville St.	-	Opponent Totals	-	-	-	34	20	88	269	143	208	2	23	""	""	""	1788:22	26	1.308	101	0.795	5	""	""	6	1	2	97	7
2019	14060	3	30036	Mount Aloysius	-	TEAM	-	-	-	1	""	2	""	1	237	""	4	""	3	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30036	Mount Aloysius	-	Totals	-	-	-	63	52	178	434	222	247	1	42	""	""	""	1710:03	19	1.000	59	0.756	12	""	""	""	1	2	111	15
2019	14060	3	30036	Mount Aloysius	-	Opponent Totals	-	-	-	19	7	45	159	78	225	3	23	""	""	""	1710:03	63	3.316	159	0.716	3	""	""	""	3	3	73	4
2019	14060	3	452	Mount Union	-	TEAM	-	-	-	""	""	0	""	1	125	""	3	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	452	Mount Union	-	Totals	-	-	-	31	14	76	271	117	212	""	20	""	""	""	1689:34	10	0.533	48	0.828	11	""	""	""	2	4	99	12
2019	14060	3	452	Mount Union	-	Opponent Totals	-	-	-	10	11	31	149	58	221	2	29	""	""	""	1689:34	31	1.651	86	0.735	2	""	""	""	2	2	53	4
2019	14060	3	8567	Mt. St. Joseph	-	TEAM	-	-	-	1	""	2	""	1	100	""	3	""	1	""	""	0	""	2	1.000	""	""	""	2	0	0	""	""
2019	14060	3	8567	Mt. St. Joseph	-	Totals	-	-	-	25	9	59	187	102	158	1	32	""	""	""	1660:28	60	3.252	91	0.603	""	""	""	3	2	3	77	5
2019	14060	3	8567	Mt. St. Joseph	-	Opponent Totals	-	-	-	53	33	139	253	135	120	""	12	""	""	""	1460:28	22	1.356	63	0.741	5	""	""	""	3	4	101	9
2019	14060	3	1468	Mt. St. Mary (NY)	-	TEAM	-	-	-	1	""	2	""	1	230	""	1	""	5	""	""	0	""	2	1.000	""	""	""	""	0	0	""	1
2019	14060	3	1468	Mt. St. Mary (NY)	-	Totals	-	-	-	44	25	113	271	145	260	1	23	""	""	""	1936:57	27	1.255	77	0.740	10	""	""	1	3	4	78	14
2019	14060	3	1468	Mt. St. Mary (NY)	-	Opponent Totals	-	-	-	27	21	75	221	104	265	3	29	""	""	""	1936:57	44	2.044	101	0.697	6	""	""	1	2	2	68	6
2019	14060	3	453	Muhlenberg	-	TEAM	-	-	-	1	""	2	""	1	210	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	453	Muhlenberg	-	Totals	-	-	-	21	19	61	254	99	226	1	20	""	""	""	1585:08	18	1.022	54	0.750	6	""	""	""	2	3	94	7
2019	14060	3	453	Muhlenberg	-	Opponent Totals	-	-	-	18	16	52	173	72	248	""	22	""	""	""	1585:08	21	1.192	78	0.788	7	""	""	""	1	1	64	8
2019	14060	3	455	Muskingum	-	TEAM	-	-	-	1	""	2	""	1	215	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	455	Muskingum	-	Totals	-	-	-	25	16	66	165	71	253	3	41	""	""	""	1651:40	63	3.433	111	0.638	1	""	""	""	2	2	50	5
2019	14060	3	455	Muskingum	-	Opponent Totals	-	-	-	63	48	174	353	174	198	2	16	""	""	""	1651:40	25	1.362	46	0.648	7	""	""	""	5	6	118	13
2019	14060	3	491	N.C. Wesleyan	-	TEAM	-	-	-	""	""	0	""	""	128	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	491	N.C. Wesleyan	-	Totals	-	-	-	40	31	111	263	135	181	1	21	""	""	""	1559:24	17	0.981	43	0.717	7	""	""	""	3	4	81	9
2019	14060	3	491	N.C. Wesleyan	-	Opponent Totals	-	-	-	17	8	42	130	55	182	""	27	""	""	""	1559:24	40	2.309	98	0.710	5	""	""	1	2	2	48	7
2019	14060	3	324	NVU-Johnson	-	TEAM	-	-	-	""	""	0	""	""	71	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	324	NVU-Johnson	-	Totals	-	-	-	45	36	126	268	137	190	1	34	""	""	""	1442:44	36	2.246	70	0.660	4	""	""	3	2	3	80	9
2019	14060	3	324	NVU-Johnson	-	Opponent Totals	-	-	-	36	17	89	192	105	149	1	20	""	""	""	1352:44	41	2.728	81	0.664	3	""	""	4	1	3	78	7
2019	14060	3	30065	NVU-Lyndon	-	TEAM	-	-	-	""	""	0	""	""	95	""	""	""	3	""	""	0	""	3	1.000	""	""	""	1	0	0	""	""
2019	14060	3	30065	NVU-Lyndon	-	Totals	-	-	-	13	6	32	147	64	120	""	10	""	""	""	1372:26	60	3.935	142	0.703	""	""	""	3	2	3	48	1
2019	14060	3	30065	NVU-Lyndon	-	Opponent Totals	-	-	-	58	46	162	408	200	106	""	6	""	""	""	1267:09	12	0.852	40	0.769	8	""	""	2	1	1	105	12
2019	14060	3	479	NYU	-	TEAM	-	-	-	""	""	0	""	1	185	""	1	""	4	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	479	NYU	-	Totals	-	-	-	34	28	96	274	156	201	1	31	""	""	""	1811:39	13	0.646	84	0.866	9	""	""	""	2	2	55	12
2019	14060	3	479	NYU	-	Opponent Totals	-	-	-	13	6	32	229	97	259	1	39	""	""	""	1811:39	34	1.689	122	0.782	3	""	""	""	3	4	72	4
2019	14060	3	461	Nazareth	-	TEAM	-	-	-	""	""	0	""	""	217	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	461	Nazareth	-	Totals	-	-	-	36	33	105	267	113	240	1	24	""	""	""	1820:00	17	0.841	75	0.815	9	""	""	""	1	2	99	12
2019	14060	3	461	Nazareth	-	Opponent Totals	-	-	-	17	14	48	212	92	233	""	18	""	""	""	1820:00	36	1.780	77	0.681	6	""	""	""	2	3	77	7
2019	14060	3	462	Neb. Wesleyan	-	TEAM	-	-	-	""	""	0	""	1	134	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	462	Neb. Wesleyan	-	Totals	-	-	-	28	15	71	217	92	151	""	14	""	""	""	1561:19	25	1.441	79	0.760	6	""	""	""	3	3	82	8
2019	14060	3	462	Neb. Wesleyan	-	Opponent Totals	-	-	-	21	11	53	203	92	138	1	16	""	""	""	1386:52	24	1.557	57	0.704	3	""	""	""	1	3	83	7
2019	14060	3	1254	Neumann	-	TEAM	-	-	-	""	""	0	""	""	255	""	3	""	2	""	""	0	""	1	1.000	""	""	""	1	0	0	""	""
2019	14060	3	1254	Neumann	-	Totals	-	-	-	32	23	87	262	121	256	2	48	""	""	""	1710:57	21	1.105	91	0.812	6	""	""	1	6	6	91	11
2019	14060	3	1254	Neumann	-	Opponent Totals	-	-	-	21	13	55	241	112	262	3	44	""	""	""	1710:57	32	1.683	89	0.736	3	""	""	1	2	3	69	5
2019	14060	3	467	New England Col.	-	TEAM	-	-	-	1	""	2	""	1	259	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	1
2019	14060	3	467	New England Col.	-	Totals	-	-	-	27	16	70	333	138	259	2	15	""	""	""	1755:53	28	1.435	97	0.776	6	""	""	""	4	4	84	7
2019	14060	3	467	New England Col.	-	Opponent Totals	-	-	-	28	26	82	292	125	254	""	21	""	""	""	1755:53	27	1.384	111	0.804	7	""	""	""	1	3	86	7
2019	14060	3	319	New Jersey City	-	TEAM	-	-	-	1	""	2	""	1	99	""	1	""	5	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	319	New Jersey City	-	Totals	-	-	-	23	19	65	257	121	213	2	23	""	""	""	1533:50	35	2.054	111	0.760	5	""	""	""	2	3	65	6
2019	14060	3	319	New Jersey City	-	Opponent Totals	-	-	-	35	23	93	292	146	263	1	19	""	""	""	1533:50	23	1.350	98	0.810	9	""	""	""	2	4	92	11
2019	14060	3	476	New Rochelle	-	TEAM	-	-	-	""	""	0	""	""	120	""	2	""	1	""	""	0	""	1	1.000	""	""	""	1	0	0	""	""
2019	14060	3	476	New Rochelle	-	Totals	-	-	-	39	18	96	256	142	154	2	31	""	""	""	1556:42	61	3.527	96	0.611	2	""	""	1	4	7	81	9
2019	14060	3	476	New Rochelle	-	Opponent Totals	-	-	-	57	49	163	244	135	181	2	39	""	""	""	1286:14	30	2.099	76	0.717	2	""	""	""	3	3	77	8
2019	14060	3	21772	Newbury	-	TEAM	-	-	-	1	""	2	""	2	280	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	21772	Newbury	-	Totals	-	-	-	34	28	96	269	133	293	1	23	""	""	""	1867:50	21	1.012	103	0.831	9	""	""	""	2	4	65	11
2019	14060	3	21772	Newbury	-	Opponent Totals	-	-	-	21	19	61	247	124	326	1	25	""	""	""	1867:50	34	1.638	99	0.744	6	""	""	""	0	0	91	5
2019	14060	3	484	Nichols	-	TEAM	-	-	-	""	""	0	""	""	180	""	""	""	2	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	484	Nichols	-	Totals	-	-	-	38	26	102	357	153	202	""	23	""	""	""	1683:21	24	1.283	102	0.810	5	""	""	3	2	2	104	9
2019	14060	3	484	Nichols	-	Opponent Totals	-	-	-	24	21	69	261	129	193	1	19	""	""	""	1683:21	38	2.032	115	0.752	4	""	""	1	1	2	82	7
2019	14060	3	492	North Central (IL)	-	TEAM	-	-	-	""	""	0	""	""	107	""	3	""	2	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	492	North Central (IL)	-	Totals	-	-	-	29	33	91	249	122	204	""	25	""	""	""	1531:14	27	1.587	66	0.710	4	""	""	""	2	3	85	9
2019	14060	3	492	North Central (IL)	-	Opponent Totals	-	-	-	27	24	78	200	93	211	""	33	""	""	""	1531:14	29	1.705	93	0.762	3	""	""	""	3	4	62	8
2019	14060	3	30039	North Central (MN)	-	TEAM	-	-	-	""	""	0	""	""	169	""	""	""	1	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30039	North Central (MN)	-	Totals	-	-	-	39	25	103	296	136	239	1	22	""	""	""	2114:24	39	1.660	113	0.743	6	""	""	1	2	2	92	11
2019	14060	3	30039	North Central (MN)	-	Opponent Totals	-	-	-	39	26	104	303	148	179	""	15	""	""	""	2037:20	38	1.679	92	0.708	5	""	""	""	2	5	119	6
2019	14060	3	496	North Park	-	TEAM	-	-	-	1	""	2	""	1	203	""	3	""	7	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	496	North Park	-	Totals	-	-	-	51	37	139	331	163	219	""	24	""	""	""	1718:22	17	0.890	45	0.726	11	""	""	""	4	4	108	16
2019	14060	3	496	North Park	-	Opponent Totals	-	-	-	17	7	41	135	62	240	1	35	""	""	""	1673:22	51	2.743	112	0.687	1	""	""	""	3	4	59	3
2019	14060	3	1267	Northland	-	TEAM	-	-	-	""	""	0	1	""	109	""	1	""	3	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1267	Northland	-	Totals	-	-	-	12	9	33	141	65	129	1	17	""	""	""	1564:34	54	3.106	156	0.743	""	""	""	5	0	0	43	1
2019	14060	3	1267	Northland	-	Opponent Totals	-	-	-	54	38	146	414	210	122	1	13	""	""	""	1564:34	12	0.690	52	0.812	8	""	""	1	4	4	106	13
2019	14060	3	30031	Northwestern-St. Paul	-	TEAM	-	-	-	""	""	0	""	""	163	""	""	""	6	""	""	0	""	8	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30031	Northwestern-St. Paul	-	Totals	-	-	-	22	11	55	262	130	173	1	16	""	""	""	1770:53	51	2.592	111	0.685	2	""	""	2	1	2	99	4
2019	14060	3	30031	Northwestern-St. Paul	-	Opponent Totals	-	-	-	51	39	141	302	163	162	1	21	""	""	""	1770:53	22	1.118	108	0.831	7	""	""	8	0	1	97	14
2019	14060	3	511	Norwich	-	TEAM	-	-	-	3	""	6	""	3	127	""	3	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	1
2019	14060	3	511	Norwich	-	Totals	-	-	-	31	21	83	299	158	159	1	16	""	""	""	1700:00	14	0.741	62	0.816	8	""	""	""	1	2	90	11
2019	14060	3	511	Norwich	-	Opponent Totals	-	-	-	14	12	40	166	76	168	3	22	""	""	""	1700:00	31	1.641	124	0.800	4	""	""	4	1	1	64	3
2019	14060	3	515	Oberlin	-	TEAM	-	-	-	""	""	0	""	""	157	""	""	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	515	Oberlin	-	Totals	-	-	-	16	12	44	165	73	169	""	14	""	""	""	1532:57	41	2.407	87	0.680	1	""	""	""	3	3	70	1
2019	14060	3	515	Oberlin	-	Opponent Totals	-	-	-	41	35	117	263	128	196	""	23	""	""	""	1532:57	16	0.939	56	0.778	5	""	""	1	2	2	89	16
2019	14060	3	516	Occidental	-	TEAM	-	-	-	""	""	0	""	""	104	""	""	""	2	""	""	0	""	1	1.000	""	""	""	""	0	0	""	""
2019	14060	3	516	Occidental	-	Totals	-	-	-	38	32	108	271	119	210	""	17	""	""	""	1742:09	17	0.878	47	0.734	9	""	""	3	1	1	108	12
2019	14060	3	516	Occidental	-	Opponent Totals	-	-	-	16	12	44	153	61	164	1	21	""	""	""	1652:09	36	1.961	73	0.670	3	""	""	3	1	3	73	6
2019	14060	3	2713	Oglethorpe	-	TEAM	-	-	-	1	""	2	2	2	127	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	2713	Oglethorpe	-	Totals	-	-	-	47	31	125	337	173	150	""	20	""	""	""	1466:47	18	1.104	42	0.700	7	""	""	""	3	4	101	13
2019	14060	3	2713	Oglethorpe	-	Opponent Totals	-	-	-	18	11	47	130	59	206	1	21	""	""	""	1466:13	47	2.885	126	0.728	""	""	""	""	3	3	43	2
2019	14060	3	517	Ohio Northern	-	TEAM	-	-	-	1	1	3	""	1	200	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	517	Ohio Northern	-	Totals	-	-	-	37	39	113	358	163	221	1	19	""	""	""	1940:51	30	1.391	78	0.722	7	""	""	""	1	1	144	12
2019	14060	3	517	Ohio Northern	-	Opponent Totals	-	-	-	30	25	85	260	108	231	1	19	""	""	""	1940:51	37	1.716	126	0.773	6	""	""	""	2	3	80	7
2019	14060	3	520	Ohio Wesleyan	-	TEAM	-	-	-	1	""	2	""	1	222	""	""	""	4	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	520	Ohio Wesleyan	-	Totals	-	-	-	37	23	97	364	144	222	1	10	""	""	""	1764:13	15	0.765	45	0.750	10	""	""	""	5	5	153	13
2019	14060	3	520	Ohio Wesleyan	-	Opponent Totals	-	-	-	15	14	44	184	60	214	2	23	""	""	""	1764:13	37	1.888	107	0.743	4	""	""	""	0	0	57	4
2019	14060	3	524	Old Westbury	-	TEAM	-	-	-	2	""	4	""	2	269	""	1	""	4	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	524	Old Westbury	-	Totals	-	-	-	34	21	89	304	127	291	""	24	""	""	""	1898:59	15	0.711	65	0.812	11	""	""	""	4	6	90	9
2019	14060	3	524	Old Westbury	-	Opponent Totals	-	-	-	15	11	41	205	80	239	4	24	""	""	""	1898:59	34	1.611	93	0.732	8	""	""	1	1	2	82	6
2019	14060	3	525	Olivet	-	TEAM	-	-	-	""	""	0	""	""	148	""	1	""	2	""	""	0	""	2	1.000	""	""	""	1	0	0	""	""
2019	14060	3	525	Olivet	-	Totals	-	-	-	25	15	65	201	92	165	1	19	""	""	""	1595:00	45	2.539	89	0.664	2	""	""	4	4	5	76	5
2019	14060	3	525	Olivet	-	Opponent Totals	-	-	-	45	30	120	261	135	208	1	26	""	""	""	1595:00	25	1.411	66	0.725	4	""	""	2	7	7	113	11
2019	14060	3	530	Oswego St.	-	TEAM	-	-	-	""	""	0	""	""	174	1	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	530	Oswego St.	-	Totals	-	-	-	15	10	40	163	73	182	2	22	""	""	""	1412:14	21	1.338	61	0.744	3	""	""	""	2	3	73	6
2019	14060	3	530	Oswego St.	-	Opponent Totals	-	-	-	21	15	57	183	82	160	1	19	""	""	""	1412:14	15	0.956	58	0.795	5	""	""	""	1	4	72	7
2019	14060	3	531	Otterbein	-	TEAM	-	-	-	""	""	0	1	1	159	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	531	Otterbein	-	Totals	-	-	-	19	12	50	212	90	192	""	23	""	""	""	1419:34	21	1.331	80	0.792	3	""	""	""	0	0	84	8
2019	14060	3	531	Otterbein	-	Opponent Totals	-	-	-	21	13	55	238	101	165	1	19	""	""	""	1419:34	19	1.205	71	0.789	7	""	""	""	0	0	82	8
2019	14060	3	23008	Ozarks (AR)	-	TEAM	-	-	-	1	""	2	""	1	136	""	2	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	1
2019	14060	3	23008	Ozarks (AR)	-	Totals	-	-	-	39	35	113	271	135	201	""	32	""	""	""	1770:59	28	1.423	89	0.761	3	""	""	""	1	1	95	8
2019	14060	3	23008	Ozarks (AR)	-	Opponent Totals	-	-	-	24	13	61	187	97	136	""	23	""	""	""	1570:59	38	2.177	87	0.696	3	""	""	""	5	5	69	7
2019	14060	3	2751	Pacific (OR)	-	TEAM	-	-	-	""	""	0	""	""	181	""	3	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	2751	Pacific (OR)	-	Totals	-	-	-	13	9	35	126	59	188	3	19	""	""	""	1700:00	28	1.482	89	0.761	5	""	""	""	3	3	54	3
2019	14060	3	2751	Pacific (OR)	-	Opponent Totals	-	-	-	25	15	65	285	111	226	1	16	""	""	""	1610:00	13	0.727	45	0.776	8	""	""	""	2	3	117	10
2019	14060	3	1297	Pacific Lutheran	-	TEAM	-	-	-	""	""	0	""	""	179	""	""	""	4	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	1297	Pacific Lutheran	-	Totals	-	-	-	39	27	105	227	109	202	3	25	""	""	""	1945:40	22	1.018	78	0.780	8	""	""	""	3	5	129	12
2019	14060	3	1297	Pacific Lutheran	-	Opponent Totals	-	-	-	22	13	57	212	100	221	""	34	""	""	""	1945:40	39	1.804	70	0.642	3	""	""	""	3	5	90	6
2019	14060	3	30190	Penn College	-	TEAM	-	-	-	1	""	2	""	1	118	""	1	""	2	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30190	Penn College	-	Totals	-	-	-	29	19	77	189	92	186	3	9	""	""	""	1701:32	41	2.169	78	0.655	4	""	""	1	2	2	86	6
2019	14060	3	30190	Penn College	-	Opponent Totals	-	-	-	41	23	105	248	120	171	""	19	""	""	""	1701:32	29	1.534	62	0.681	5	""	""	1	3	4	99	7
2019	14060	3	30081	Penn St. Harrisburg	-	TEAM	-	-	-	""	""	0	""	""	208	1	1	""	2	""	""	0	""	3	1.000	""	""	""	""	0	0	""	""
2019	14060	3	30081	Penn St. Harrisburg	-	Totals	-	-	-	51	36	138	329	158	272	2	27	""	""	""	2102:54	16	0.685	62	0.795	13	""	""	""	7	9	109	13
2019	14060	3	30081	Penn St. Harrisburg	-	Opponent Totals	-	-	-	16	11	43	180	77	311	1	26	""	""	""	2102:54	51	2.183	107	0.677	5	""	""	1	2	2	80	4
2019	14060	3	30114	Penn St.-Abington	-	TEAM	-	-	-	""	""	0	""	""	96	""	1	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	30114	Penn St.-Abington	-	Totals	-	-	-	56	27	139	379	181	232	2	26	""	""	""	1907:27	30	1.416	84	0.737	6	""	""	""	5	8	116	14
2019	14060	3	30114	Penn St.-Abington	-	Opponent Totals	-	-	-	30	21	81	207	114	253	""	40	""	""	""	1907:27	56	2.642	125	0.691	4	""	""	""	2	2	56	6
2019	14060	3	25719	Penn St.-Altoona	-	TEAM	-	-	-	""	""	0	""	""	118	""	""	""	""	""	""	0	""	""	""	""	""	""	""	0	0	""	""
2019	14060	3	25719	Penn St.-Altoona	-	Totals	-	-	-	19	8	46	185	88	144	1	16	""	""	""	1350:00	50	3.333	102	0.671	2	""	""	""	3	3	46	3
2019	14060	3	25719	Penn St.-Altoona	-	Opponent Totals	-	-	-	50	38	138	308	152	141	""	9	""	""	""	1350:00	19	1.267	70	0.787	10	""	""	""	4	4	93	11
2019	14060	3	538	Penn St.-Behrend	-	TEAM	-	-	-	""	""	0	""	""	172	1	1	""	4	""	""	0	""	2	1.000	""	""	""	""	0	0	""	""
2019	14060	3	538	Penn St.-Behrend	-	Totals	-	-	-	59	36	154	359	172	215	1	29	""	""	""	2032:12	17	0.753	79	0.823	13	""	""	""	4	4	103	16
2019	14060	3	538	Penn St.-Behrend	-	Opponent Totals	-	-	-	17	7	41	222	96	246	""	33	""	""	""	2032:12	59	2.613	114	0.659	3	""	""	""	1	2	94	4
2019	14060	3	30044	Penn St.-Berks	-	TEAM	-	-	-	""	""	0	""	""	132	""	1	""	3	""	""	0	""	""	""	""	""	""	1	0	0	""	""
